si,dong,location,latitude,longitude,지번주소,도로명주소
제주시,봉개동,"33.49151,126.59245",33.49151,126.59245,제주특별자치도 제주시 봉개동 2736,제주특별자치도 제주시 번영로 472
제주시,구좌읍,"33.43537,126.73714",33.43537,126.73714,제주특별자치도 제주시 구좌읍 송당리 2635-6,제주특별자치도 제주시 구좌읍 번영로 2015
서귀포시,표선면,"33.3265,126.83218",33.3265,126.83218000000001,제주특별자치도 서귀포시 표선면 표선리 2954,제주특별자치도 서귀포시 표선면 표선중앙로 76
서귀포시,표선면,"33.38943,126.79827",33.38943,126.79827,제주특별자치도 서귀포시 표선면 성읍리 3294,제주특별자치도 서귀포시 표선면 성읍민속로 139
서귀포시,표선면,"33.3313,126.82988",33.3313,126.82988,제주특별자치도 서귀포시 표선면 표선리 309-2,제주특별자치도 서귀포시 표선면 표선중앙로 20
서귀포시,표선면,"33.32658,126.83235",33.32658,126.83235,제주특별자치도 서귀포시 표선면 표선리 2954,제주특별자치도 서귀포시 표선면 표선중앙로 75
서귀포시,표선면,"33.32547,126.84103",33.32547,126.84103,제주특별자치도 서귀포시 표선면 표선리 44-4,제주특별자치도 서귀포시 표선면 민속해안로 615
서귀포시,표선면,"33.38947,126.79848",33.38947,126.79848,제주특별자치도 서귀포시 표선면 성읍리 3294,제주특별자치도 서귀포시 표선면 성읍민속로 138
서귀포시,표선면,"33.32474000000001,126.84236",33.32474000000001,126.84236000000001,제주특별자치도 서귀포시 표선면 표선리 40,제주특별자치도 서귀포시 표선면 민속해안로 593
서귀포시,표선면,"33.33104,126.82975",33.33104,126.82975,제주특별자치도 서귀포시 표선면 표선리 314-6,제주특별자치도 서귀포시 표선면 표선중앙로 20
제주시,조천읍,"33.44615,126.66429",33.44615,126.66429,제주특별자치도 제주시 조천읍 교래리 산 99-10,제주특별자치도 제주시 조천읍 남조로 2020
서귀포시,남원읍,"33.32808,126.7124",33.32808,126.7124,제주특별자치도 서귀포시 남원읍 수망리 341-1,제주특별자치도 서귀포시 남원읍 남조로 567
서귀포시,남원읍,"33.27572,126.70634",33.27572,126.70634,제주특별자치도 서귀포시 남원읍 남원리 1451-4,제주특별자치도 서귀포시 남원읍 태위로 551-3
제주시,조천읍,"33.43408,126.67206000000002",33.43408,126.67206000000002,제주특별자치도 제주시 조천읍 교래리 산 60-19,제주특별자치도 제주시 조천읍 남조로 1883
서귀포시,남원읍,"33.32714,126.71314",33.32714,126.71314,제주특별자치도 서귀포시 남원읍 수망리 1086,제주특별자치도 서귀포시 남원읍 남조로 560
서귀포시,남원읍,"33.31082,126.71495",33.31082,126.71495,제주특별자치도 서귀포시 남원읍 의귀리 2008,제주특별자치도 서귀포시 남원읍 남조로 372
서귀포시,남원읍,"33.2755,126.7059",33.2755,126.7059,제주특별자치도 서귀포시 남원읍 남원리 2490-116,제주특별자치도 서귀포시 남원읍 태위로 551-3
제주시,조천읍,"33.43325,126.67178",33.43325,126.67178,제주특별자치도 제주시 조천읍 교래리 산 60-13,제주특별자치도 제주시 조천읍 비자림로 581
서귀포시,표선면,"33.3946,126.68534",33.3946,126.68534,제주특별자치도 서귀포시 표선면 가시리 산 158-4,
제주시,아라일동,"33.469159999999995,126.54777",33.469159999999995,126.54777,제주특별자치도 제주시 아라일동 1810-2,제주특별자치도 제주시 중앙로 613
제주시,노형동,"33.4877,126.48219",33.4877,126.48218999999999,제주특별자치도 제주시 노형동 1297-3,제주특별자치도 제주시 도령로 31
서귀포시,안덕면,"33.30513,126.28913",33.30513,126.28913,제주특별자치도 서귀포시 안덕면 서광리 1224-53,제주특별자치도 서귀포시 안덕면 신화역사로 15
서귀포시,대정읍,"33.21845,126.25209",33.21845,126.25209,제주특별자치도 서귀포시 대정읍 하모리 2126-5,제주특별자치도 서귀포시 대정읍 최남단해안로 22
서귀포시,안덕면,"33.310340000000004,126.33936",33.310340000000004,126.33936000000001,제주특별자치도 서귀포시 안덕면 동광리 942-5,제주특별자치도 서귀포시 안덕면 신화역사로 473-2
서귀포시,대정읍,"33.29115,126.28391",33.29115,126.28391,제주특별자치도 서귀포시 대정읍 보성리 2373,제주특별자치도 서귀포시 대정읍 에듀시티로 44
서귀포시,대정읍,"33.28725,126.28173",33.28725,126.28173000000001,제주특별자치도 서귀포시 대정읍 보성리 2417,제주특별자치도 서귀포시 대정읍 에듀시티로 86
서귀포시,대정읍,"33.2849,126.27766",33.2849,126.27766000000001,제주특별자치도 서귀포시 대정읍 보성리 2424,제주특별자치도 서귀포시 대정읍 에듀시티로 148
서귀포시,대정읍,"33.21097,126.25733",33.21097,126.25733000000001,제주특별자치도 서귀포시 대정읍 하모리 646-20,제주특별자치도 서귀포시 대정읍 최남단해안로 132
제주시,노형동,"33.488040000000005,126.48311",33.488040000000005,126.48311000000001,제주특별자치도 제주시 노형동 999,제주특별자치도 제주시 도령로 37
제주시,애월읍,"33.447309999999995,126.43653",33.447309999999995,126.43653,제주특별자치도 제주시 애월읍 광령리 4227,제주특별자치도 제주시 애월읍 광령평화6길 3
서귀포시,대정읍,"33.24786,126.27762",33.247859999999996,126.27762,제주특별자치도 서귀포시 대정읍 인성리 256-3,제주특별자치도 서귀포시 대정읍 일주서로 2252
서귀포시,대정읍,"33.231,126.26273",33.231,126.26273,제주특별자치도 서귀포시 대정읍 상모리 3396-2,제주특별자치도 서귀포시 대정읍 일주서로2498번길 7
서귀포시,대정읍,"33.24994,126.27675",33.24994,126.27675,제주특별자치도 서귀포시 대정읍 보성리 2138,제주특별자치도 서귀포시 대정읍 추사로 57
서귀포시,안덕면,"33.30507,126.28946",33.30507,126.28946,제주특별자치도 서귀포시 안덕면 서광리 1224-58,제주특별자치도 서귀포시 안덕면 신화역사로 15
서귀포시,대정읍,"33.27407,126.27868",33.27407,126.27868000000001,제주특별자치도 서귀포시 대정읍 구억리 977-3,제주특별자치도 서귀포시 대정읍 영어도시로 14-1
서귀포시,대정읍,"33.296620000000004,126.28563",33.296620000000004,126.28563,제주특별자치도 서귀포시 대정읍 구억리 1066,제주특별자치도 서귀포시 대정읍 글로벌에듀로 125
서귀포시,대정읍,"33.29189,126.2848",33.29189,126.2848,제주특별자치도 서귀포시 대정읍 구억리 1185,제주특별자치도 서귀포시 대정읍 에듀시티로 32
서귀포시,대정읍,"33.28755,126.28241",33.28755,126.28241000000001,제주특별자치도 서귀포시 대정읍 구억리 1185,제주특별자치도 서귀포시 대정읍 에듀시티로 86
서귀포시,대정읍,"33.28481,126.2785",33.28481,126.2785,제주특별자치도 서귀포시 대정읍 보성리 2479,제주특별자치도 서귀포시 대정읍 글로벌에듀로304번길 35
서귀포시,대정읍,"33.21119,126.25748",33.21119,126.25748,제주특별자치도 서귀포시 대정읍 하모리 634-31,제주특별자치도 서귀포시 대정읍 최남단해안로127번길 1
서귀포시,대정읍,"33.22531,126.2524",33.22531,126.2524,제주특별자치도 서귀포시 대정읍 하모리 1423-20,제주특별자치도 서귀포시 대정읍 하모중앙로 32
서귀포시,대정읍,"33.296440000000004,126.28516",33.296440000000004,126.28516,제주특별자치도 서귀포시 대정읍 구억리 1110,제주특별자치도 서귀포시 대정읍 글로벌에듀로 125
서귀포시,대정읍,"33.265159999999995,126.25931",33.265159999999995,126.25931000000001,제주특별자치도 서귀포시 대정읍 신평리 1490,제주특별자치도 서귀포시 대정읍 중산간서로 2609
서귀포시,안덕면,"33.23128,126.29752",33.23128,126.29751999999999,제주특별자치도 서귀포시 안덕면 사계리 2837-2,제주특별자치도 서귀포시 안덕면 산방로 369
서귀포시,안덕면,"33.246520000000004,126.33507",33.246520000000004,126.33507,제주특별자치도 서귀포시 안덕면 화순리 1077-2,제주특별자치도 서귀포시 안덕면 화순로 105
서귀포시,안덕면,"33.25731,126.33003",33.25731,126.33003000000001,제주특별자치도 서귀포시 안덕면 화순리 2029,제주특별자치도 서귀포시 안덕면 화순서서로 74
제주시,애월읍,"33.3608,126.3644",33.3608,126.3644,제주특별자치도 제주시 애월읍 봉성리 산 53-8,제주특별자치도 제주시 애월읍 평화로 1529
제주시,영평동,"33.43842,126.56936",33.43842,126.56936,제주특별자치도 제주시 영평동 산 8-6,
제주시,봉개동,"33.41923,126.61662",33.41923,126.61662,제주특별자치도 제주시 봉개동 산 78-2,
서귀포시,안덕면,"33.274640000000005,126.36294",33.274640000000005,126.36294,제주특별자치도 서귀포시 안덕면 상창리 2885,제주특별자치도 서귀포시 안덕면 한창로 136
서귀포시,상효동,"33.29998,126.60048",33.29998,126.60048,제주특별자치도 서귀포시 상효동 1122-5,제주특별자치도 서귀포시 516로 574-5
서귀포시,서홍동,"33.254870000000004,126.54642",33.254870000000004,126.54642,제주특별자치도 서귀포시 서홍동 1335-6,제주특별자치도 서귀포시 일주동로 8826
서귀포시,남원읍,"33.38463,126.62035",33.38463,126.62035,제주특별자치도 서귀포시 남원읍 신례리 산 2-13,제주특별자치도 제주시 조천읍 516로 1865
서귀포시,토평동,"33.268809999999995,126.58521",33.268809999999995,126.58521,제주특별자치도 서귀포시 토평동 2226-1,제주특별자치도 서귀포시 516로183번길 5-1
서귀포시,법환동,"33.24948,126.50862",33.24948,126.50862,제주특별자치도 서귀포시 법환동 760,제주특별자치도 서귀포시 일주동로 9217
제주시,애월읍,"33.44742,126.4352",33.44742,126.4352,제주특별자치도 제주시 애월읍 광령리 2615,제주특별자치도 제주시 애월읍 평화로 2715
제주시,조천읍,"33.38512,126.62049",33.38512,126.62048999999999,제주특별자치도 제주시 조천읍 교래리 산 137-22,제주특별자치도 제주시 조천읍 516로 1865
서귀포시,안덕면,"33.27458,126.3628",33.27458,126.3628,제주특별자치도 서귀포시 안덕면 상창리 2885,제주특별자치도 서귀포시 안덕면 한창로145번길 11
서귀포시,법환동,"33.24912,126.509",33.24912,126.509,제주특별자치도 서귀포시 법환동 816-9,제주특별자치도 서귀포시 일주동로 9213
서귀포시,상효동,"33.295970000000004,126.59557",33.295970000000004,126.59557,제주특별자치도 서귀포시 상효동 1262-8,제주특별자치도 서귀포시 516로 498
서귀포시,동홍동,"33.25578,126.57745",33.25578,126.57745,제주특별자치도 서귀포시 동홍동 657-4,제주특별자치도 서귀포시 516로 9
서귀포시,서홍동,"33.254290000000005,126.54702",33.254290000000005,126.54701999999999,제주특별자치도 서귀포시 서홍동 2576,제주특별자치도 서귀포시 일주동로 8818
서귀포시,토평동,"33.26883,126.58559",33.26883,126.58559,제주특별자치도 서귀포시 토평동 2223-1,제주특별자치도 서귀포시 516로 176
제주시,이도이동,"33.49892,126.53035",33.49892,126.53035,제주특별자치도 제주시 이도이동 1938-1,제주특별자치도 제주시 중앙로 234
제주시,이도이동,"33.489020000000004,126.5392",33.489020000000004,126.5392,제주특별자치도 제주시 이도이동 2060,제주특별자치도 제주시 중앙로 371
서귀포시,상효동,"33.3,126.6007",33.3,126.6007,제주특별자치도 서귀포시 상효동 1122-5,제주특별자치도 서귀포시 516로 574-5
제주시,오라일동,"33.49955,126.5148",33.49955,126.5148,제주특별자치도 제주시 오라일동 2441-4,제주특별자치도 제주시 서광로4길 5
제주시,삼도일동,"33.499790000000004,126.52376",33.499790000000004,126.52376000000001,제주특별자치도 제주시 삼도일동 585-35,제주특별자치도 제주시 서광로 254-1
제주시,오라삼동,"33.49925,126.50318",33.49925,126.50318,제주특별자치도 제주시 오라삼동 2574-1,제주특별자치도 제주시 서광로 62
제주시,일도일동,"33.512950000000004,126.52795",33.512950000000004,126.52795,제주특별자치도 제주시 일도일동 1491-1,제주특별자치도 제주시 동문로 10
제주시,용담일동,"33.50973,126.51323",33.50973,126.51323000000001,제주특별자치도 제주시 용담일동 2583,제주특별자치도 제주시 서문로 16-2
제주시,일도이동,"33.51383,126.53696",33.51383,126.53696000000001,제주특별자치도 제주시 일도이동 1050-1,제주특별자치도 제주시 동문로 98-2
제주시,오라이동,"33.48665,126.5048",33.48665,126.5048,제주특별자치도 제주시 오라이동 3827-6,제주특별자치도 제주시 연사길 147
제주시,오라이동,"33.48686,126.50709",33.48686,126.50708999999999,제주특별자치도 제주시 오라이동 1945-1,제주특별자치도 제주시 연사길 124
제주시,오라이동,"33.48916,126.5125",33.48916,126.5125,제주특별자치도 제주시 오라이동 1373-3,제주특별자치도 제주시 연사길 60
